name,path,versionBucket,kind,extension,size,sizeLabel,importCandidate,status,localPath,rawUrl,githubUrl,featureTags
CREDITS.FRM,25-30/decom/fateu9/CREDITS.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,2059,2.0 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/CREDITS.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/CREDITS.FRM,all-in-one/prog suite
CUSTOMKI.BAS,25-30/decom/fateu9/CUSTOMKI.BAS,AOL 2.5-3.0,Visual Basic module,.bas,639,639 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/CUSTOMKI.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/CUSTOMKI.BAS,source/tutorial; all-in-one/prog suite
CUSTOMKI.FRM,25-30/decom/fateu9/CUSTOMKI.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,1229,1.2 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/CUSTOMKI.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/CUSTOMKI.FRM,all-in-one/prog suite
DFX.htm,25-30/decom/fateu9/DFX.htm,AOL 2.5-3.0,text/readme file,.htm,3820,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/DFX.htm,all-in-one/prog suite
DUPEKILL.BAS,25-30/decom/fateu9/DUPEKILL.BAS,AOL 2.5-3.0,Visual Basic module,.bas,3207,3.1 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/DUPEKILL.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/DUPEKILL.BAS,source/tutorial; all-in-one/prog suite
DUPEKILL.FRM,25-30/decom/fateu9/DUPEKILL.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,4797,4.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/DUPEKILL.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/DUPEKILL.FRM,all-in-one/prog suite
ECHO.BAS,25-30/decom/fateu9/ECHO.BAS,AOL 2.5-3.0,Visual Basic module,.bas,924,924 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/ECHO.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/ECHO.BAS,source/tutorial; all-in-one/prog suite
ECHO.FRM,25-30/decom/fateu9/ECHO.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,2015,2.0 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/ECHO.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/ECHO.FRM,all-in-one/prog suite
EL354.BAS,25-30/decom/fateu9/EL354.BAS,AOL 2.5-3.0,Visual Basic module,.bas,6266,6.1 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/EL354.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/EL354.BAS,source/tutorial; all-in-one/prog suite
EL354.FRM,25-30/decom/fateu9/EL354.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,9143,8.9 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/EL354.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/EL354.FRM,all-in-one/prog suite
ENCRYPT.BAS,25-30/decom/fateu9/ENCRYPT.BAS,AOL 2.5-3.0,Visual Basic module,.bas,3855,3.8 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/ENCRYPT.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/ENCRYPT.BAS,source/tutorial; all-in-one/prog suite
ENCRYPT.FRM,25-30/decom/fateu9/ENCRYPT.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,6413,6.3 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/ENCRYPT.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/ENCRYPT.FRM,all-in-one/prog suite
ENCRYPTC.BAS,25-30/decom/fateu9/ENCRYPTC.BAS,AOL 2.5-3.0,Visual Basic module,.bas,4954,4.8 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/ENCRYPTC.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/ENCRYPTC.BAS,source/tutorial; all-in-one/prog suite
ENCRYPTC.FRM,25-30/decom/fateu9/ENCRYPTC.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,7904,7.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/ENCRYPTC.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/ENCRYPTC.FRM,all-in-one/prog suite
ENSTATUS.BAS,25-30/decom/fateu9/ENSTATUS.BAS,AOL 2.5-3.0,Visual Basic module,.bas,125,125 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/ENSTATUS.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/ENSTATUS.BAS,source/tutorial; all-in-one/prog suite
ENSTATUS.FRM,25-30/decom/fateu9/ENSTATUS.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,553,553 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/ENSTATUS.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/ENSTATUS.FRM,all-in-one/prog suite
FAC.BAS,25-30/decom/fateu9/FAC.BAS,AOL 2.5-3.0,Visual Basic module,.bas,33768,33 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/FAC.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/FAC.BAS,source/tutorial; all-in-one/prog suite
FAC.FRM,25-30/decom/fateu9/FAC.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,37640,37 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/FAC.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/FAC.FRM,all-in-one/prog suite
FAKE.BAS,25-30/decom/fateu9/FAKE.BAS,AOL 2.5-3.0,Visual Basic module,.bas,5246,5.1 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/FAKE.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/FAKE.BAS,source/tutorial; all-in-one/prog suite
FAKE.FRM,25-30/decom/fateu9/FAKE.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,6384,6.2 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/FAKE.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/FAKE.FRM,all-in-one/prog suite
FIGHT2.BAS,25-30/decom/fateu9/FIGHT2.BAS,AOL 2.5-3.0,Visual Basic module,.bas,501,501 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/FIGHT2.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/FIGHT2.BAS,source/tutorial; all-in-one/prog suite
FIGHT2.FRM,25-30/decom/fateu9/FIGHT2.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,2108,2.1 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/FIGHT2.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/FIGHT2.FRM,all-in-one/prog suite
FIGHTBOT.BAS,25-30/decom/fateu9/FIGHTBOT.BAS,AOL 2.5-3.0,Visual Basic module,.bas,8053,7.9 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/FIGHTBOT.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/FIGHTBOT.BAS,source/tutorial; all-in-one/prog suite
FIGHTBOT.FRM,25-30/decom/fateu9/FIGHTBOT.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,9659,9.4 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/FIGHTBOT.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/FIGHTBOT.FRM,all-in-one/prog suite
FREE.BAS,25-30/decom/fateu9/FREE.BAS,AOL 2.5-3.0,Visual Basic module,.bas,1968,1.9 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/FREE.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/FREE.BAS,source/tutorial; all-in-one/prog suite
FREE.FRM,25-30/decom/fateu9/FREE.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,2815,2.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/FREE.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/FREE.FRM,all-in-one/prog suite
GETMM.BAS,25-30/decom/fateu9/GETMM.BAS,AOL 2.5-3.0,Visual Basic module,.bas,918,918 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/GETMM.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/GETMM.BAS,source/tutorial; all-in-one/prog suite
GETMM.FRM,25-30/decom/fateu9/GETMM.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,2090,2.0 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/GETMM.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/GETMM.FRM,all-in-one/prog suite
GUEST.BAS,25-30/decom/fateu9/GUEST.BAS,AOL 2.5-3.0,Visual Basic module,.bas,2366,2.3 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/GUEST.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/GUEST.BAS,source/tutorial; all-in-one/prog suite
GUEST.FRM,25-30/decom/fateu9/GUEST.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,3306,3.2 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/GUEST.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/GUEST.FRM,all-in-one/prog suite
HELP1.BAS,25-30/decom/fateu9/HELP1.BAS,AOL 2.5-3.0,Visual Basic module,.bas,15437,15 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/HELP1.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/HELP1.BAS,source/tutorial; all-in-one/prog suite
HELP1.FRM,25-30/decom/fateu9/HELP1.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,17415,17 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/HELP1.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/HELP1.FRM,source/tutorial; all-in-one/prog suite
IF980C.BAS,25-30/decom/fateu9/IF980C.BAS,AOL 2.5-3.0,Visual Basic module,.bas,2531,2.5 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/IF980C.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/IF980C.BAS,source/tutorial; all-in-one/prog suite
IF980C.FRM,25-30/decom/fateu9/IF980C.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,3600,3.5 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/IF980C.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/IF980C.FRM,all-in-one/prog suite
IGNORE.BAS,25-30/decom/fateu9/IGNORE.BAS,AOL 2.5-3.0,Visual Basic module,.bas,3065,3.0 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/IGNORE.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/IGNORE.BAS,source/tutorial; all-in-one/prog suite
IGNORE.FRM,25-30/decom/fateu9/IGNORE.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,4392,4.3 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/IGNORE.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/IGNORE.FRM,all-in-one/prog suite
IM.BAS,25-30/decom/fateu9/IM.BAS,AOL 2.5-3.0,Visual Basic module,.bas,7518,7.3 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/IM.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/IM.BAS,source/tutorial; all-in-one/prog suite
IM.FRM,25-30/decom/fateu9/IM.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,8840,8.6 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/IM.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/IM.FRM,all-in-one/prog suite
INTRO.BAS,25-30/decom/fateu9/INTRO.BAS,AOL 2.5-3.0,Visual Basic module,.bas,750,750 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/INTRO.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/INTRO.BAS,source/tutorial; all-in-one/prog suite
INTRO.FRM,25-30/decom/fateu9/INTRO.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,250950,245 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/INTRO.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/INTRO.FRM,all-in-one/prog suite
INVITEBO.BAS,25-30/decom/fateu9/INVITEBO.BAS,AOL 2.5-3.0,Visual Basic module,.bas,3663,3.6 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/INVITEBO.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/INVITEBO.BAS,source/tutorial; all-in-one/prog suite
INVITEBO.FRM,25-30/decom/fateu9/INVITEBO.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,4586,4.5 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/INVITEBO.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/INVITEBO.FRM,all-in-one/prog suite
JPHISH.BAS,25-30/decom/fateu9/JPHISH.BAS,AOL 2.5-3.0,Visual Basic module,.bas,9340,9.1 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/JPHISH.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/JPHISH.BAS,source/tutorial; all-in-one/prog suite
JPHISH.FRM,25-30/decom/fateu9/JPHISH.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,10820,11 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/JPHISH.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/JPHISH.FRM,all-in-one/prog suite
JUNOBOMB.BAS,25-30/decom/fateu9/JUNOBOMB.BAS,AOL 2.5-3.0,Visual Basic module,.bas,2191,2.1 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/JUNOBOMB.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/JUNOBOMB.BAS,source/tutorial; all-in-one/prog suite
JUNOBOMB.FRM,25-30/decom/fateu9/JUNOBOMB.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,3460,3.4 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/JUNOBOMB.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/JUNOBOMB.FRM,all-in-one/prog suite
KILLS.BAS,25-30/decom/fateu9/KILLS.BAS,AOL 2.5-3.0,Visual Basic module,.bas,2097,2.0 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/KILLS.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/KILLS.BAS,source/tutorial; all-in-one/prog suite
KILLS.FRM,25-30/decom/fateu9/KILLS.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,3133,3.1 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/KILLS.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/KILLS.FRM,all-in-one/prog suite
KILLSTAT.BAS,25-30/decom/fateu9/KILLSTAT.BAS,AOL 2.5-3.0,Visual Basic module,.bas,191,191 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/KILLSTAT.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/KILLSTAT.BAS,source/tutorial; all-in-one/prog suite
KILLSTAT.FRM,25-30/decom/fateu9/KILLSTAT.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,878,878 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/KILLSTAT.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/KILLSTAT.FRM,all-in-one/prog suite
LAMERIZE.BAS,25-30/decom/fateu9/LAMERIZE.BAS,AOL 2.5-3.0,Visual Basic module,.bas,438,438 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/LAMERIZE.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/LAMERIZE.BAS,source/tutorial; all-in-one/prog suite
LAMERIZE.FRM,25-30/decom/fateu9/LAMERIZE.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,1142,1.1 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/LAMERIZE.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/LAMERIZE.FRM,all-in-one/prog suite
LAMESENS.BAS,25-30/decom/fateu9/LAMESENS.BAS,AOL 2.5-3.0,Visual Basic module,.bas,1711,1.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/fateu9/LAMESENS.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/fateu9/LAMESENS.BAS,source/tutorial; all-in-one/prog suite
